arxiv_id,topic,doc,rank,score,j1,j1_reason,j2,j2_reason
0611098v1,deposition,kr_1020160093314,1,15.4159,False,"후보 문헌은 섬유 증착 장치의 기계적 구조에 관한 것으로, 연구 아이디어에서 다루는 GeNW 기반 트랜지스터의 구조나 제조 공정과 직접적인 관련이 없습니다.",False,"후보 문헌은 섬유 기판에 물질을 균일하게 증착하기 위한 기계적 회전 장치에 관한 것으로, 코어-쉘 게르마늄 나노와이어 서라운드 게이트 FET의 재료 구조나 소자 제작 기술과 관련이 없다."
0611098v1,deposition,us_US20060054950A1,2,14.5929,False,"후보 문헌은 전이 금속 산화막을 이용한 비휘발성 메모리 셀에 관한 것으로, 연구 아이디어의 GeNW 기반 고전류 서라운드 게이트 FET와 기술적 내용 및 해결하려는 문제가 다르다.",False,"후보 문헌은 전이금속 산화물 기반 비휘발성 메모리 셀에 관한 것으로, 연구 아이디어의 게르마늄 나노와이어 서라운드 게이트 FET 구조나 기술과 관련이 없다."
0611098v1,deposition,us_US20060109397A1,3,14.3615,False,"후보 문헌은 LCD 백라이트 기술에 관한 것으로, 연구 아이디어의 GeNW 기반 트랜지스터와 기술적 관련성이 없습니다.",False,"OLED-LCD 백라이트 통합 디스플레이 기술로, 코어-쉘 나노와이어 서라운드 게이트 트랜지스터 제작 기술과 기술적 문제나 수단이 전혀 겹치지 않는다."
0611098v1,deposition,kr_1020110021034,4,13.7169,False,"후보 문헌은 비휘발성 메모리 소자 제조 방법에 관한 것으로, 연구 아이디어의 전류 구동형 트랜지스터 구조 및 제조 방식과는 기술적 내용이 상이하다.",False,"후보 문헌은 3D 적층 저항 스위칭 메모리 소자에 관한 것으로, 코어-쉘 게르마늄 나노와이어 서라운드 게이트 FET라는 연구 아이디어의 기술 문제나 수단과 무관하다."
0611098v1,deposition,us_US20120153483A1,5,13.61,False,"후보 문헌은 금속 배선 구조 형성에 관한 것으로, 연구 아이디어의 GeNW 기반 SG-FET 소자 구조 및 제조 방식과는 기술적 내용이 상이하다.",False,"후보 문헌은 배리어리스 단일상 인터커넥트 형성 기술을 다루며, 코어-쉘 게르마늄 나노와이어 및 서라운드 게이트 FET 구조와는 기술 문제와 수단이 전혀 다르다."
0611098v1,deposition,kr_1020220078082,6,13.3963,True,"연구 아이디어에서 GeNW의 패시베이션 층으로 질화물(nitride)을 사용하는데, 후보 문헌이 질소 기반 패시베이션 화합물에 대한 내용이므로 관련성이 있다.",False,"후보 문헌은 유기 패시베이션 화합물 및 박막 형성 방법에 관한 것으로, 게르마늄 나노와이어 코어-쉘 구조 및 서라운드 게이트 FET 제작 기술과 직접적인 관련성이 없다."
0611098v1,deposition,kr_1020080011204,7,13.3104,False,"후보 문헌은 ReRAM 메모리 소자에 관한 것으로, 연구 아이디어의 GeNW 기반 트랜지스터와 기술 문제 및 수단이 상이하다.",False,"후보 문헌은 금속 질화물 저항층을 이용한 비휘발성 ReRAM 메모리 소자에 관한 것으로, 코어-쉘 게르마늄 나노와이어 서라운드 게이트 FET의 기술 문제나 수단과 무관하다."
0611098v1,deposition,us_US20040048157A1,8,13.2817,False,"후보 문헌은 리튬-바나듐 산화막 박막 배터리에 관한 것으로, 연구 아이디어의 GeNW 기반 트랜지스터와 기술적인 문제 및 수단이 상이하다.",False,"후보 문헌은 리튬 바나듐 산화물 박막 배터리에 관한 것으로, 서라운드 게이트 나노와이어 FET 및 반도체 소자 제조 기술과 무관하다."
0611098v1,deposition,kr_1020090005381,9,13.2399,False,"후보 문헌은 메모리 소자 제조 방법에 관한 것으로, 연구 아이디어의 트랜지스터 구조 및 제조 방식과는 기술적 내용이 상이하여 관련성이 낮다.",False,"후보 문헌은 나노결정 전이금속 실리사이드를 이용한 메모리 소자 제조법으로, 코어-쉘 게르마늄 나노와이어 서라운드 게이트 FET 기술과 기술 문제 및 수단이 상이하다."
0611098v1,deposition,kr_KR1020070086562A,10,12.6703,True,"두 기술 모두 트랜지스터 구조와 게이트 스택을 다루고 있으며, 특히 금속 질화물 층을 포함하는 게이트 스택 구조를 사용하는 점에서 관련성이 있다.",False,"후보 문헌은 평면형 게이트 스택과 비휘발성 메모리용 나노도트 구조를 다루며, 연구 아이디어의 핵심인 코어-쉘 나노와이어 구조와 서라운드 게이트 전계효과 트랜지스터 기술과는 기술 문제 및 수단이 다르다."
0504484v1,deposition,us_US20060054950A1,1,18.6121,False,"후보 문헌은 전이 금속 산화막을 이용한 비휘발성 메모리 셀에 관한 것으로, 연구 아이디어에서 다루는 Si/SiGe 헤테로 구조 기반 MOSFET의 게이트 유전체 기술과는 기술적 내용 및 해결하고자 하는 문제가 다르다.",False,"후보 문헌은 전이금속산화물 기반 비휘발성 메모리 소자 제조에 관한 것으로, Si/SiGe 2차원 전자계의 ALD 게이트 유전체를 이용한 전하밀도 조절이라는 연구 아이디어의 기술 문제나 수단과 무관하다."
0504484v1,deposition,us_US20050136679A1,2,16.4361,True,"두 기술 모두 MOSFET의 게이트 유전체 기술을 다루고 있으며, 특히 고이동도 2차원 전자 시스템을 제어하기 위한 게이트 유전체 재료(ALD Al2O3, high-k 물질)를 사용하는 기술 문제를 공유하기 때문이다.",False,"후보 문헌은 수소 프리 고유전율 게이트 유전체 형성 공정에 관한 것으로, Si/SiGe 2차원 전자계 변조 및 ALD Al2O3를 이용한 캐리어 밀도 조절이라는 연구 아이디어의 핵심 기술 문제나 수단과 직접적인 관련성이 없다."
0504484v1,deposition,kr_1020160093314,3,16.4319,False,"후보 문헌은 전자 섬유 증착 장치에 대한 것으로, 연구 아이디어에서 다루는 Si/SiGe 헤테로 구조 기반 MOSFET 및 2DES 제어 기술과는 관련이 없습니다.",False,"후보 문헌은 섬유 기판 증착을 위한 기계적 회전 장치에 관한 것으로, Si/SiGe 2DES 조절을 위한 ALD 게이트 유전체 및 MOSFET 소자 기술과 기술적 문제나 수단이 겹치지 않는다."
0504484v1,deposition,us_US20050263829A1,4,16.273,False,"후보 문헌은 상변화 메모리 소자 및 제조 방법에 관한 것으로, 연구 아이디어에서 다루는 Si/SiGe 헤테로구조 기반 MOSFET의 게이트 유전체 기술과는 기술적 내용이 상이하다.",False,"후보 문헌은 상변화 메모리 소자 구조에 관한 것으로, Si/SiGe 2차원 전자계와 ALD 게이트 유전체를 이용한 캐리어 밀도 조절이라는 연구 아이디어의 기술 문제나 수단과 무관하다."
0504484v1,deposition,us_US20040151844A1,5,15.5602,False,"후보 문헌은 유기 폴리머 보호 및 플라즈마 증착 방법에 관한 것으로, 연구 아이디어에서 다루는 Si/SiGe 헤테로구조 기반 MOSFET의 게이트 유전체 증착 및 2DES 제어와 기술적으로 관련이 없습니다.",False,"후보 문헌은 유기 폴리머 절연체 위 플라즈마 손상 방지 코팅 기술을 다루며, 연구 아이디어의 Si/SiGe 2DEG 조절을 위한 ALD Al2O3 게이트 유전체 응용과는 기술 문제와 수단이 다르다."
0504484v1,deposition,kr_1020220078082,6,15.0566,False,"후보 문헌은 반도체 소자 내 2DES 제어 또는 게이트 유전체 기술에 대한 내용이 아닌, 패시베이션 화합물 및 박막 형성 방법에 관한 것으로 기술적 내용이 상이함.",False,"후보 문헌은 특정 패시베이션 화합물 및 박막 형성 방법에 관한 것으로, Si/SiGe 2차원 전자계의 ALD 게이트 유전체를 통한 캐리어 밀도 조절이라는 연구 아이디어의 기술 문제나 수단과 직접적인 관련성이 없다."
0504484v1,deposition,us_US20040048157A1,7,14.9795,False,"후보 문헌은 리튬-바나듐 산화막 박막 배터리에 관한 것으로, 연구 아이디어에서 다루는 Si/SiGe 헤테로구조 기반 MOSFET의 게이트 유전체 기술과는 기술적인 내용이 전혀 다르다.",False,"후보 문헌은 리튬 바나듐 산화물 박막 배터리에 관한 것으로, Si/SiGe 이종구조의 ALD 게이트 유전체를 이용한 2차원 전자 시스템 변조라는 연구 아이디어와 기술 분야, 문제, 수단이 전혀 다르다."
0504484v1,deposition,us_US20120153483A1,8,14.5936,False,"후보 문헌은 금속 배선 구조 형성에 관한 내용으로, 연구 아이디어에서 다루는 Si/SiGe 헤테로 구조 기반 MOSFET의 게이트 유전체 및 2DES 제어 기술과는 관련이 없습니다.",False,"후보 문헌은 배리어리스 단일상 금속 인터커넥트 형성 기술을 다루며, 연구 아이디어의 ALD 게이트 유전체를 이용한 Si/SiGe 2차원 전자계 이동도 조절 및 MOSFET 게이트 스택 기술과는 기술 문제와 수단이 전혀 다르다."
0504484v1,deposition,kr_KR1020100050328A,9,14.4671,False,"후보 문헌은 이미지 센서 제조 방법에 관한 것으로, 연구 아이디어의 Si/SiGe MOSFET 구조 및 2DES 제어 기술과는 기술적 내용이 상이하다.",False,"이미지 센서의 비아홀 절연 및 배선 구조에 관한 문헌으로, Si/SiGe 2차원 전자계 및 ALD 게이트 유전체 기반 MOSFET 변조라는 연구 아이디어의 기술 문제나 수단과 무관하다."
0504484v1,deposition,kr_1020110076992,10,14.2777,False,"후보 문헌은 반도체 소자 제조 공정 중 미세 패턴 형성 방법에 대한 것이고, 연구 아이디어는 Si/SiGe 헤테로 구조 기반 MOSFET의 게이트 유전체 및 2DES 제어에 관한 것으로, 다루는 기술 문제나 수단이 다르다.",False,"후보 문헌은 미세 패턴 형성(스페이서 기반 식각) 공정에 관한 것으로, ALD 게이트 유전체를 이용한 Si/SiGe 2차원 전자계 변조라는 연구 아이디어의 기술 문제나 수단과 관련이 없다."
1305.4428v1,etch,us_US20200013620A1,1,11.9249,False,"연구 아이디어는 그래핀 건식 식각 잔류물 제거 최적화에 관한 것이고, 후보 문헌은 EUV 리소그래피용 박막 스택 및 식각 선택성에 관한 것으로, 다루는 기술 문제와 수단이 다르다.",False,"후보 문헌은 EUV 리소그래피용 하드마스크 및 포토레지스트 선택도 개선에 관한 것으로, 그래핀 건식 식각 잔여물 최적화라는 연구 아이디어의 기술 문제 및 수단과 무관하다."
1305.4428v1,etch,us_US11062921B1,2,11.5447,False,"후보 문헌은 알루미늄 제거에 관한 내용으로, 연구 아이디어의 그래핀 식각 최적화와 기술적인 관련성이 낮습니다.",False,"후보 문헌은 알루미늄 함유 막의 할로겐 기반 에칭 공정을 다루며, 그래핀 건식 식각 및 AFM/Raman을 통한 잔여물 분석이라는 연구 아이디어의 기술 문제나 수단과 무관하다."
1305.4428v1,etch,us_US20180323103A1,3,10.8847,False,"후보 문헌은 기판 내 특징을 금속으로 채우는 방법에 대한 것이고, 연구 아이디어는 그래핀 드라이 에칭 조건을 최적화하는 것이므로 기술적인 문제와 수단이 다르다.",False,"후보 문헌은 금속으로 기판의 피처를 채우는 증착/에칭 공정을 다루며, 그래핀 건식 식각 조건 최적화나 AFM/라만을 이용한 잔여물 분석과는 기술 문제나 수단이 겹치지 않는다."
1305.4428v1,etch,us_US20060024972A1,4,10.0088,False,"본 연구 아이디어는 그래핀 식각 최적화에 관한 반면, 후보 문헌은 실리콘 재세공 및 포토레지스트 제거에 관한 것으로, 다루는 기술 문제와 수단이 다르다.",False,"후보 문헌은 실리콘 기판 상 포토레지스트 제거 및 세정 공정에 관한 것으로, 그래핀 건식 식각 및 잔여물 특성 분석이라는 연구 아이디어의 기술 문제나 수단과 무관하다."
1305.4428v1,etch,kr_KR1020060120974A,5,9.0298,False,"The research idea focuses on graphene etching residue removal using microscopy and spectroscopy, while the candidate document describes a flash memory fabrication process involving polysilicon deposition and etching, addressing a different material and device structure, thus not sharing the same tec",False,"후보 문헌은 플래시 메모리 소자의 폴리실리콘 플로팅 게이트 형성 공정을 다루며, 그래핀 건식 식각 및 AFM/라만 기반 잔여물 검출과는 기술 문제 및 수단이 무관하다."
1305.4428v1,etch,kr_1020170144933,6,8.6496,False,"후보 문헌은 반사방지 필름 제조 기술에 관한 것으로, 연구 아이디어의 그래핀 건식 식각 최적화와 기술적인 관련성이 없습니다.",False,"후보 문헌은 광학용 반사방지 필름 제조에 관한 것으로, 그래핀 건식 식각 및 AFM/Raman 분석을 통한 식각 최적화라는 연구 아이디어와 기술 문제나 수단이 전혀 겹치지 않는다."
1305.4428v1,etch,us_US20130097840A1,7,8.6496,False,"The research idea focuses on graphene etching optimization using microscopy and spectroscopy, while the document describes a lower electrode assembly for plasma processing chambers, addressing different technical problems and means.",False,"후보 문헌은 플라즈마 챔버 하부 전극 조립체의 엣지 실 하드웨어 구조에 관한 것으로, 그래핀 건식 식각 조건 최적화 및 잔여물 분석이라는 연구 아이디어의 기술 문제나 수단과 무관하다."
1305.4428v1,etch,kr_KR1020040007480A,8,8.4383,False,"The research idea focuses on graphene dry etching optimization using microscopy and spectroscopy, while the candidate document describes plasma etching of organic antireflective coatings, addressing a different material and application, despite both utilizing plasma etching.",False,"후보 문헌은 유기 반사 방지막의 O2-프리 플라즈마 식각 공정에 관한 것으로, 그래핀 건식 식각 잔여물 및 AFM 기반 식각 조건 최적화라는 연구 아이디어의 기술 문제나 수단과 직접적인 관련이 없다."
